clientbankpartner_pin,score
2886,0.12416272982817633
2898,0.20732411442033183
2909,0.1262217001961049
2925,0.7835448653119577
2929,0.40938810275226634
2933,0.28847313503610783
2939,0.7866440360933248
2944,0.7816937816509141
2953,0.09236855352702078
2961,0.5780945367165894
2965,0.3836633619595562
2967,0.45734053443868616
2980,0.7073658384611721
2981,0.5861137328955384
2982,0.7262440616456611
2987,0.49928580422788116
2991,0.11454571581207329
2993,0.5502869766750508
2997,0.10222123999399235
3007,0.2997972507379798
3009,0.4380415762439004
3010,0.5863973185034206
3013,0.2019123143237047
3014,0.14717371314189065
3025,0.595661842714801
3026,0.3276742778719125
3029,0.06089981751749218
3041,0.4738247182291716
3042,0.2669683459812926
3048,0.31026077071722025
3050,0.21008412886841743
3053,0.07336314641756059
3058,0.575639682114562
3062,0.3122075248932962
3065,0.6545875339899119
3073,0.6471226126890194
3077,0.6471226126890194
3090,0.42076730020489683
3111,0.4101346814210096
3118,0.7616632723766619
3120,0.3955060030832416
3126,0.1756621269255788
3130,0.32364619467655975
3132,0.3739309688242569
3135,0.35219599244928623
3138,0.12388254467766857
3142,0.17461732607290237
3147,0.1395310969505137
3153,0.21983459282187878
3159,0.1636666758375771
3169,0.6678482294698362
3181,0.6933634655562563
3185,0.5778923924272494
3199,0.023885619727627816
3221,0.6542668524018599
3224,0.45167574485656226
3228,0.32832209541541657
3232,0.16353559960912922
3233,0.6943934747418641
3261,0.7003359624733869
3269,0.17327695031985768
3275,0.37344158664930915
3276,0.08178366263815151
3290,0.6704810480934457
3293,0.5762460982642863
3299,0.7457187007149516
3300,0.5096836648747812
3303,0.17892842677453835
3309,0.6705786473153863
3323,0.5836103746766004
3328,0.24901343580768598
3341,0.1888755455543576
3342,0.12045337489776164
3348,0.1463032322723299
3360,0.31997478381111477
3377,0.3061506652588839
3379,0.3470881675985875
3380,0.11582692365806468
3402,0.21952376094123605
3411,0.29519397014114146
3414,0.6865424060237574
3441,0.6042889817651884
3447,0.6685374937021036
3462,0.7262440616456611
3470,0.3033092914753156
3471,0.3104729747774152
3476,0.6623983365706977
3480,0.1366698287404321
3495,0.3040025321787382
3498,0.6933634655562563
3500,0.408889622594259
3501,0.7448192383038348
3504,0.18804348695009054
3511,0.34742397489410726
3514,0.3315424841838873
3515,0.0878748793472246
3516,0.1999809534943755
3521,0.6467288258846975
3524,0.5384028779587906
3526,0.09102473413996093
3536,0.18836684062664222
3545,0.19268437383544856
3550,0.020843249574265865
3552,0.5409908448399846
3559,0.3410464017417304
3561,0.6946337132689815
3568,0.38599523534292435
3590,0.39908111826726433
3600,0.4188458265064138
3608,0.486526380256338
3612,0.19931425825341287
3616,0.2814375576788005
3623,0.5890276105119192
3633,0.6623694240858014
3638,0.16156948100131963
3652,0.2105631281840873
3662,0.38662374661569077
3671,0.4830607951826016
3674,0.4441652313894848
3680,0.14644873747987663
3683,0.19310651237784804
3684,0.2695256741946682
3687,0.1069725121914753
3690,0.3273949698287172
3691,0.67319512837393
3694,0.2570441573534804
3698,0.451226201190427
3700,0.45966682242574675
3703,0.5458098920892821
3711,0.2490175621841021
3714,0.36093775537052397
3716,0.2575153571927066
3717,0.7262440616456611
3723,0.21814621236668474
3725,0.6104176383970275
3727,0.10150901091942632
3729,0.6634706854679464
3738,0.36493840577971215
3740,0.08927041919193868
3743,0.17290848348274102
3744,0.37733510615434585
3747,0.3986069257836353
3751,0.6648126157404515
3754,0.18156011661243276
3757,0.5682322291603162
3763,0.575639682114562
3765,0.5878405671600531
3778,0.1016754461773457
3782,0.07769115257240411
3784,0.24159599324877046
3787,0.057854866992821496
3795,0.2534535922845369
3797,0.5956525458076632
3798,0.34742397489410726
3802,0.23029331232603556
3803,0.26928647851514886
3805,0.5125674751773817
3806,0.4718887066837978
3815,0.22195839140170615
3820,0.30966362685581816
3821,0.6623983365706977
3831,0.4632585693732363
3832,0.2175633268683962
3837,0.47072930260356394
3840,0.3952307621665637
3842,0.233856267092853
3843,0.6409048034037734
3844,0.2972950248055377
3854,0.3145709126177385
3856,0.47210856407008694
3857,0.20817825755125818
3859,0.02389250287935052
3861,0.6662316727390803
3862,0.07056476923145094
3868,0.38904507620027695
3874,0.6933634655562563
3879,0.2028692050126828
3885,0.302297027029685
3890,0.1005189539902297
3891,0.38663392124274787
3892,0.6904385669318549
3895,0.6561921841139815
3896,0.1452016471814962
3898,0.05646395447246888
3899,0.09451845644699419
3912,0.5785476097518256
3913,0.08668182075519748
3919,0.6853615335578644
3920,0.11055613782613682
3929,0.3332639113077621
3932,0.1289802336417234
3933,0.6645638999112214
3935,0.35576341233394104
3937,0.6465922758505667
3945,0.2620957997832998
3947,0.3961977333006136
3948,0.4168163314578467
3950,0.5569118595639816
3951,0.12460399923904342
3952,0.5868368804981108
3958,0.066366809962632
3962,0.6561552062979805
3966,0.3060241354974612
3968,0.787934356081363
3969,0.09939646149582071
3970,0.18548837700077103
3973,0.5403719174090703
3980,0.08436654317826175
3985,0.2260313813695839
3989,0.42269325640247135
3990,0.19375248526499178
3992,0.06326483851230924
3995,0.11575025302959696
3997,0.3451668145779454
4003,0.6421544594325324
4005,0.49107828726385705
4008,0.47981306060855067
4010,0.7767804698861099
4013,0.39135675747391874
4017,0.07541191071081899
4021,0.14890735745144656
4025,0.2725055827185805
4028,0.17965355656096726
4033,0.3109998927408233
4043,0.05773661941322816
4054,0.013430632897151962
4057,0.09068477662134677
4059,0.07069388418922451
4060,0.6675243436102816
4065,0.383108531816886
4070,0.7262440616456611
4071,0.06823485670462348
4074,0.09380206879257713
4085,0.13347807395744882
4087,0.14582911521059283
4089,0.31324711199295907
4092,0.3787343052641483
4094,0.8222789156121459
4099,0.14159890365425976
4100,0.19385386585179398
4102,0.01595524742858878
4105,0.5960835401858744
4107,0.7767804698861099
4110,0.3289157315331871
4111,0.16197062289131647
4117,0.575639682114562
4119,0.40752751218049665
4120,0.47749188014615607
4122,0.18300359614642814
4124,0.41577520384378674
4127,0.7440655707611559
4129,0.10350114963792156
4137,0.0251662321034527
4143,0.3717340801722542
4144,0.6346798230581128
4164,0.5577522426178486
4167,0.7720611021143291
4168,0.11086910538177053
4169,0.4535611194026349
4171,0.09510545079463861
4187,0.07229896999410179
4192,0.23888861180792187
4193,0.3227442857870999
4197,0.4561089216925226
4199,0.14756771785579115
4203,0.3051589690369889
4204,0.32340612228025956
4205,0.11849956319790844
4207,0.11348774568447018
4211,0.7747145787551037
4213,0.559441310146187
4214,0.6398125993220962
4218,0.3193372573002361
4221,0.13629383803481643
4224,0.07901962150282138
4241,0.08910673194423135
4243,0.22532768555439642
4248,0.7727507555491321
4261,0.18696066731748717
4263,0.18553944062154937
4265,0.6147783770567151
4272,0.5775317050341187
4273,0.2995966472422299
4279,0.2372802642056696
4281,0.14814703799837048
4282,0.026906666694369363
4283,0.49236011796765444
4285,0.28666592739412555
4289,0.5722110759430794
4296,0.2313829579333233
4299,0.27525125361993064
4308,0.24343723436563258
4311,0.6857623557105343
4314,0.07611591570210319
4316,0.7201088648859075
4319,0.10849305679308618
4324,0.5806066802514943
4330,0.6473895256625639
4336,0.32933255146646967
4345,0.7078591995050643
4351,0.562131268083585
4354,0.4865095617867916
4358,0.08138088870626004
4359,0.23749967838664665
4361,0.4415545778840575
4362,0.4328804794990876
4365,0.45598616052652396
4368,0.162590943244307
4370,0.261875339538148
4372,0.24447499276818718
4373,0.17850703914458443
4374,0.3837002676903286
4383,0.4818828662499831
4384,0.7044749300847675
4393,0.08533269405352106
4394,0.17357570717967719
4401,0.277997724668098
4402,0.09727664706169448
4409,0.34742397489410726
4411,0.47097499426788736
4413,0.7448192383038348
4417,0.5092045024498695
4420,0.41708791975474424
4421,0.19553471635341602
4424,0.2332479541882948
4429,0.23063779738999057
4430,0.3587867527420986
4435,0.11195454728975729
4436,0.02941153816584874
4437,0.7342493032311062
4439,0.40752751218049665
4442,0.08833694881975807
4443,0.362518945394803
4449,0.7762386662696215
4452,0.13462773517060045
4456,0.7201088648859075
4457,0.5015718182679583
4460,0.22367157841244845
4461,0.3477281391717898
4462,0.2864034737401565
4464,0.7264340717336903
4467,0.3977053029462967
4468,0.24009509642014848
4469,0.6471226126890194
4472,0.6623983365706977
4479,0.35593877366382143
4480,0.5565360996159051
4481,0.09521095538166457
4482,0.21666605891480828
4485,0.40752751218049665
4486,0.09571530908588388
4487,0.5695236896834797
4490,0.4387179438783517
4491,0.3917701370153509
4493,0.3655816966288181
4494,0.7474200076462523
4500,0.16902261780406114
4502,0.46985408955144226
4503,0.5372908315690923
4506,0.34742397489410726
4510,0.5511118714049528
4517,0.692236773009034
4521,0.5009820693984568
4525,0.2717630090362453
4526,0.10070016989012798
4528,0.37183971534224525
4529,0.5519735333280145
4530,0.7046667834092935
4531,0.7492568248219279
4532,0.04611330644944622
4534,0.7922263965773599
4540,0.08246071458711357
4544,0.20407949739217468
4546,0.6865424060237574
4552,0.44750735155743504
4554,0.12272388394433653
4555,0.6623983365706977
4556,0.4820016381764809
4558,0.23737773223793457
4561,0.35458020932955103
4564,0.3012115517863543
4569,0.07851729232792493
4583,0.23760072314641079
4584,0.22346349931535725
4585,0.07694732739657317
4591,0.04089465465154041
4595,0.34742397489410726
4597,0.34231206060943853
4607,0.1200489287607921
4621,0.5507415932541094
4624,0.45999129344868694
4627,0.11820822909423889
4629,0.4584816827860775
4631,0.2755322884651549
4634,0.39279602222014265
4636,0.736523768612694
4639,0.44261066216464484
4643,0.2178262856646449
4647,0.7201088648859075
4651,0.10161960953676563
4654,0.18101549095284186
4656,0.18053016967616775
4660,0.17515786743609996
4661,0.06139627053656249
4662,0.0696639368560179
4663,0.4716769114480771
4664,0.4507085982511919
4674,0.2566422239929379
4675,0.35661153468488815
4681,0.048785808605259606
4683,0.1678461324027447
4692,0.7727507555491321
4693,0.27500028494164963
4694,0.4167722562175449
4696,0.21358961621533334
4698,0.23822541433919675
4699,0.07784384992876492
4703,0.7262440616456611
4710,0.21053900430130124
4713,0.575639682114562
4716,0.08581669613300558
4717,0.27705000348341924
4719,0.7379608784659821
4723,0.4331522698755388
4724,0.11362302816383707
4728,0.2763547904398347
4730,0.07696326423799726
4736,0.7747145787551037
4742,0.7201088648859075
4748,0.654493367558141
4749,0.06611136015525843
4753,0.17663262421429848
4754,0.34742397489410726
4756,0.23036045030466334
4760,0.511356128507309
4770,0.6740337853459446
4776,0.6355957844876803
4785,0.4331522698755388
4793,0.2267216693436368
4794,0.389518650775985
4795,0.22262184424678244
4796,0.6186077726439309
4800,0.1965564362516692
4804,0.7201088648859075
4805,0.6640560384966767
4808,0.54940930447928
4810,0.6236396002777559
4811,0.3166245607702992
4817,0.1379723480659465
4820,0.40752751218049665
4822,0.34742397489410726
4824,0.4634602060309537
4827,0.07907601891433269
4828,0.7767804698861099
4829,0.41708791975474424
4831,0.13325409787002485
4832,0.1262911577571355
4833,0.38417282692236676
4835,0.2941218792354683
4836,0.30024291008479287
4837,0.7720611021143291
4843,0.062007937521629586
4846,0.7262440616456611
4847,0.4382441927576266
4848,0.5204564173071746
4850,0.7767804698861099
4852,0.1747099385044275
4853,0.40657481467417045
4856,0.6712067833845176
4857,0.3774084221361742
4858,0.10315889664255384
4860,0.7866440360933248
4861,0.5910100084816001
4862,0.34742397489410726
4863,0.18733054008568817
4864,0.3866022112634576
4866,0.11066011900740436
4869,0.21225024727268949
4870,0.21253371492910722
4872,0.49074888886316803
4873,0.4416932666219351
4875,0.7078591995050643
4876,0.2788230619930254
4878,0.5540663578002467
4879,0.4167722562175449
4880,0.6677966498092837
4884,0.23831422101085709
4889,0.4795737237782641
4890,0.14346608755135837
4895,0.6188920802306368
4899,0.7239721989870368
4902,0.5458247026569865
4906,0.1621987194264498
4909,0.4632585693732363
4913,0.1432877873302275
4914,0.21024686018061034
4916,0.4940756062699484
4921,0.07341728831446115
4922,0.17936807031846436
4924,0.2549985704832254
4928,0.15044256336848616
4930,0.2682274562484338
4931,0.7262440616456611
4933,0.28695479838975824
4936,0.4640984819140297
4941,0.7630565639423513
4945,0.19343946336475026
4950,0.6251045948834142
4952,0.3762994450381
4954,0.18901095237012233
4955,0.42364880040249353
4956,0.027414692739571533
4961,0.2430663764451233
4962,0.10805868373166594
4964,0.076757493752039
4965,0.10231981932468748
4969,0.41282659743698513
4972,0.6074862186366783
4973,0.11052559439483545
4978,0.7052933730827742
4979,0.2967868127546627
4983,0.14703959722548599
4984,0.7448192383038348
4985,0.5141870068968857
4990,0.6584611582627871
4992,0.2509836375549914
4993,0.43081780102266176
4994,0.3745091965881223
4996,0.6623983365706977
4997,0.6933634655562563
4999,0.22404829020872452
5001,0.18855316778021214
5006,0.1780532328601283
5007,0.5689994454088022
5008,0.4263232063698842
5009,0.33213845172070855
5010,0.3519289199052341
5013,0.7448192383038348
5016,0.33770066906236273
5017,0.19570236729829782
5018,0.3712876030724809
5021,0.11803746961086037
5027,0.606783888507271
5028,0.3941395222259598
5031,0.18615454268293774
5034,0.410314779713562
5039,0.17628589200458877
5040,0.47210856407008694
5041,0.6600761177039292
5042,0.10242788110762024
5043,0.34742397489410726
5045,0.2556733107592565
5049,0.13897882503722592
5050,0.16539009840678964
5051,0.4991402519155629
5052,0.29210184551680196
5054,0.49801859435415097
5055,0.4331522698755388
5057,0.1783740018423381
5061,0.6248707104876836
5063,0.5557893426301443
5065,0.6560376344929076
5067,0.09356083799374115
5069,0.675651984437766
5071,0.1059832082499097
5072,0.08180786936733986
5076,0.08286441144875689
5077,0.10264841234871591
5087,0.40668618791928013
5088,0.6512516238647238
5089,0.5541310245125486
5090,0.3591427815662861
5092,0.19090190169127697
5094,0.6623983365706977
5095,0.24986071005362753
5096,0.07930755585304594
5100,0.18657091285400296
5101,0.8339471669600744
5105,0.166552055979736
5106,0.5985939423364959
5108,0.575639682114562
5111,0.12694638187614804
5112,0.5817054028868915
5113,0.40099217592022307
5118,0.12126309914106626
5120,0.27533331409603723
5122,0.6881378202824444
5124,0.5221062592219914
5126,0.39496670493051034
5127,0.19829357066567455
5130,0.7922263965773599
5131,0.682806790946513
5132,0.37190317489099567
5139,0.17035911099561762
5140,0.15687375165030115
5141,0.22914561355809038
5148,0.5013627179888005
5149,0.8030482837638984
5150,0.609318377749198
5151,0.39797648066336344
5152,0.7640608748848952
5154,0.7842332744124111
5155,0.7727507555491321
5156,0.6471226126890194
5157,0.8276886764624887
5158,0.7262440616456611
5159,0.19537448361432885
5161,0.7594275221143553
5162,0.3017426616786031
5165,0.7866440360933248
5166,0.5137540083329271
5169,0.7767804698861099
5170,0.7922263965773599
5171,0.2556871868642686
5172,0.5356214412074278
5173,0.39913791764327733
5174,0.34742397489410726
5175,0.7639869254712518
5179,0.45192912492446347
5180,0.3655816966288181
5181,0.5739902140048545
5182,0.7720611021143291
5183,0.10164954315546504
