clientbankpartner_pin,score
2299,0.4976076113798853
2300,0.6833360448444714
2311,0.1072582601514473
2312,0.1848975129184585
2326,0.12052113896062502
2328,0.15901710876680075
2332,0.3563218674098544
2346,0.4673943152813105
2348,0.5082128585229593
2352,0.34310292312449114
2357,0.2264893663208385
2363,0.560363510147973
2371,0.5973363701961785
2376,0.7476711633525913
2378,0.27649001367780784
2381,0.37259510006204277
2388,0.6489914692725121
2394,0.37978922720208674
2398,0.3764550923925182
2400,0.27933765147302086
2410,0.3523108082418471
2411,0.3161597743450574
2414,0.34653853980877697
2426,0.42164917417967057
2440,0.5696949747492992
2442,0.7145876378767491
2447,0.3571404886567734
2450,0.5778718089436621
2458,0.34124431808686806
2459,0.44482539530607024
2464,0.3690044226699736
2469,0.5417300022119766
2470,0.34310292312449114
2473,0.42380368517600514
2480,0.6685740199479425
2485,0.7437780652792021
2496,0.1830625301797898
2503,0.2785397127940342
2523,0.21484918124425262
2526,0.48030617532307796
2529,0.29647526601831276
2531,0.5117576415404302
2542,0.2711916398804354
2555,0.44270209208535344
2558,0.07941335166763147
2562,0.2916294668635554
2573,0.5319156986477347
2578,0.4724744711756831
2584,0.43146791129518886
2591,0.741827488272389
2597,0.13091657345030405
2600,0.23186414269177402
2602,0.588483546742228
2603,0.6539521980231517
2609,0.5154722768020827
2611,0.6309044024950973
2617,0.07769629864053523
2619,0.035969206663492896
2623,0.5620045009258237
2631,0.08293953810004474
2644,0.7831369132984699
2645,0.0883692220506542
2658,0.5656970199955543
2689,0.8101930901045993
2702,0.23078729993012218
2703,0.3563218674098544
2730,0.3563218674098544
2733,0.5431604698704517
2742,0.5917304266937481
2743,0.10215072343157158
2744,0.5939771436733882
2746,0.7097987619990203
2753,0.5920135425723205
2754,0.5432737608695622
2756,0.08461800580270279
2758,0.11418726614613707
2764,0.6613162348869288
2766,0.2996838261332927
2780,0.7731829686339124
2791,0.7437780652792021
2792,0.8158432311127274
2805,0.7278961057787587
2810,0.45898664725398286
2814,0.6952689814511107
2831,0.07030112868472392
2832,0.6641912370132157
2833,0.1182609380074062
2838,0.27392226721486956
2842,0.2855415902625418
2846,0.4459943879493464
2849,0.6885353103895286
2851,0.24474883213354132
2853,0.7145876378767491
2866,0.7278961057787587
2870,0.07701888280600049
2878,0.38159781993740427
2879,0.272560097252749
2881,0.7550130806565263
2882,0.647931058754694
2886,0.1311244608489613
2898,0.21500146651625646
2909,0.12231997880873954
2925,0.7765711365960636
2929,0.4147166786756695
2933,0.28580831691750663
2939,0.778539667100785
2944,0.7731829686339124
2953,0.1057474866505538
2961,0.5661601444853726
2965,0.37214723022728013
2967,0.46769089230013045
2980,0.706768812820339
2981,0.6046272555732763
2982,0.7278961057787587
2987,0.4795134599366935
2991,0.11638067664482943
2993,0.5241951110112193
2997,0.09731862259091975
3007,0.29417963077143466
3009,0.44254246163095645
3010,0.6003482049496491
3013,0.2089861445704176
3014,0.1504417138672977
3025,0.6341400229012364
3026,0.3295687854286956
3029,0.06612635051663247
3041,0.47299010455519347
3042,0.2812734738278322
3048,0.313933419622892
3050,0.2282593061535824
3053,0.07640904132043567
3058,0.5696949747492992
3062,0.3391059522821058
3065,0.6434330729177677
3073,0.64985944197567
3077,0.64985944197567
3090,0.39226399351399166
3111,0.3998034794639108
3118,0.7478372903264631
3120,0.4001202078571421
3126,0.18835667646779597
3130,0.3576315836328818
3132,0.3492043099823624
3135,0.3418984533742669
3138,0.13408352821056035
3142,0.1881094867861618
3147,0.15783701656295254
3153,0.2269863392928133
3159,0.18105765754988956
3169,0.6630123986075216
3181,0.6884518394938455
3185,0.5683323007385943
3199,0.03743917516141052
3221,0.661742144503372
3224,0.4446852567641017
3228,0.35259977958478445
3232,0.16850340543896553
3233,0.6918371112583751
3261,0.688661232022312
3269,0.18063087008272805
3275,0.3628368198244808
3276,0.10131329143239172
3290,0.6569106676556338
3293,0.5766592988045458
3299,0.7446746452249391
3300,0.5163110724568869
3303,0.18997079682652407
3309,0.6670337693213695
3323,0.5820292548922601
3328,0.25987920176476276
3341,0.20299423069317488
3342,0.13302356176772953
3348,0.14819961791698022
3360,0.3053058366417332
3377,0.30680646889337954
3379,0.35570989452765533
3380,0.10732168012206186
3402,0.22494452767451587
3411,0.30289371273540305
3414,0.6833360448444714
3441,0.6197446832645637
3447,0.6617032354971988
3462,0.7278961057787587
3470,0.33153407873170304
3471,0.3188391679735277
3476,0.6613162348869288
3480,0.14637960887749238
3495,0.30083670240679955
3498,0.6884518394938455
3500,0.41359016855909003
3501,0.741827488272389
3504,0.2375204194440907
3511,0.34310292312449114
3514,0.34996825590074426
3515,0.1024343329802692
3516,0.21121170692443075
3521,0.6495641018724285
3524,0.5435795263309156
3526,0.1078203289935831
3536,0.1970711081704622
3545,0.19781349524087666
3550,0.03608392455921275
3552,0.5405478220803419
3559,0.3398385110600068
3561,0.6924224397381082
3568,0.3750851230242319
3590,0.40632521079756767
3600,0.42242048018762574
3608,0.5059996578299419
3612,0.20098833959918677
3616,0.3145150193589914
3623,0.616327585170247
3633,0.6672660028470563
3638,0.17548444785113423
3652,0.2315651863166791
3662,0.41702292685153824
3671,0.4784692467512308
3674,0.4295100818083262
3680,0.16897883717754836
3683,0.18463491277590063
3684,0.2697274101103987
3687,0.11927317677317735
3690,0.3407256687785007
3691,0.6671977589137768
3694,0.24835680944766705
3698,0.4540482669149575
3700,0.4838139555943402
3703,0.5470120670473186
3711,0.2614850134487059
3714,0.3619010024075472
3716,0.2681498254502941
3717,0.7278961057787587
3723,0.2277949016721125
3725,0.6067348757895998
3727,0.10091182381637415
3729,0.6394439230426037
3738,0.3601141188379693
3740,0.08740430177246736
3743,0.18743751352621832
3744,0.3697097072696438
3747,0.4157264162111226
3751,0.6737514169760797
3754,0.17847982490636788
3757,0.5462151730269749
3763,0.5696949747492992
3765,0.6014306414421235
3778,0.1144232987356138
3782,0.08928808616699997
3784,0.25141936358719374
3787,0.06384263762312944
3795,0.24146497614200624
3797,0.6084512113683924
3798,0.34310292312449114
3802,0.24462143394474992
3803,0.27217242317417023
3805,0.5170270921778748
3806,0.4838492219935888
3815,0.2114702431515574
3820,0.32634203219234204
3821,0.6613162348869288
3831,0.4523007604189453
3832,0.21945266575188557
3837,0.46587037064827114
3840,0.38871875519360843
3842,0.24644586226191256
3843,0.6338886043221923
3844,0.29928840931814327
3854,0.3501405850060305
3856,0.4601433888743174
3857,0.20917904052510308
3859,0.038370864538026274
3861,0.6641912370132157
3862,0.0863907010654762
3868,0.37605486621266576
3874,0.6884518394938455
3879,0.2272397330591108
3885,0.30383670288682185
3890,0.11544684289010655
3891,0.3743010226772252
3892,0.6858527209841468
3895,0.6537927273531005
3896,0.150342972930259
3898,0.062799453232865
3899,0.10530575235136497
3912,0.5651320739144359
3913,0.08566405816182358
3919,0.6670680128947266
3920,0.11150737310589134
3929,0.34100953303412457
3932,0.1464226337548757
3933,0.6662625021991371
3935,0.36045762726125197
3937,0.6494616893468305
3945,0.26477636250822467
3947,0.4023997101931998
3948,0.41927840470350713
3950,0.5484130394335294
3951,0.127496800857551
3952,0.5914517217104671
3958,0.07033760577244105
3962,0.6673178904771428
3966,0.29925310857750514
3968,0.794917645727609
3969,0.10650449116650743
3970,0.1848019068538041
3973,0.540524640035152
3980,0.09428211894343093
3985,0.24416289229230645
3989,0.43553909222805265
3990,0.20291450858666765
3992,0.07480244434157887
3995,0.12521619637184028
3997,0.3555571829229405
4003,0.648916575433884
4005,0.48280853757398084
4008,0.4800527522699245
4010,0.7669932063736467
4013,0.39614358002805494
4017,0.0900260571750022
4021,0.17301657053835812
4025,0.2622785720295897
4028,0.18183979857144622
4033,0.321749793882084
4043,0.07017799491107846
4054,0.029597935038553597
4057,0.0962005503074944
4059,0.07892069142683485
4060,0.6625472723894286
4065,0.4074328011821053
4070,0.7278961057787587
4071,0.07162762990698095
4074,0.09080303897294623
4085,0.13726010592001558
4087,0.15980656093685394
4089,0.3137905155943629
4092,0.3668063587856102
4094,0.8293093440623189
4099,0.15564350088330917
4100,0.2117435286915459
4102,0.0314913959371312
4105,0.5843568523110412
4107,0.7694979848103093
4110,0.3159791801596107
4111,0.1599768698644978
4117,0.5696949747492992
4119,0.41023725765849484
4120,0.47967128150152827
4122,0.19033652380527616
4124,0.4250360999149103
4127,0.7413955814181759
4129,0.11330325443019822
4137,0.0383996344432792
4143,0.36030968825638443
4144,0.6175759547448767
4164,0.5525293054865569
4167,0.7634536805448109
4168,0.1183897595793188
4169,0.4698211693166953
4171,0.10697680330475282
4187,0.0748769200910018
4192,0.2926213239564992
4193,0.3419189152146586
4197,0.4674149673381693
4199,0.14435350503011604
4203,0.30483768055667054
4204,0.3357590540771228
4205,0.12004844639233458
4207,0.11628958325725586
4211,0.7654437880253919
4213,0.549333577503357
4214,0.6372330072390198
4218,0.34168485871479354
4221,0.14395431968289846
4224,0.0799174087225415
4241,0.10112693224065185
4243,0.24798958307922392
4248,0.7639709206209133
4261,0.16516354085267224
4263,0.20422053450948818
4265,0.6113025742434792
4272,0.6131491874262476
4273,0.3014096325670591
4279,0.24118717171945503
4281,0.16349629769151347
4282,0.04063148739929037
4283,0.48544373884002046
4285,0.29726137811746167
4289,0.5832726829087824
4296,0.23370993271037577
4299,0.3030479254968111
4308,0.22989536419667422
4311,0.6997563411758212
4314,0.08470169458369838
4316,0.7145876378767491
4319,0.12109001041162776
4324,0.5752652853956951
4330,0.6428195000076264
4336,0.34703702013057236
4345,0.6994142658032392
4351,0.5610752468478708
4354,0.46265810816543834
4358,0.09595611009922887
4359,0.24859902829992392
4361,0.43547036281275586
4362,0.434438076317892
4365,0.4705049611234093
4368,0.16922455989886093
4370,0.26381748293449137
4372,0.2555487376958634
4373,0.19044035971966475
4374,0.3710147400388235
4383,0.4946393245608221
4384,0.6639085774093723
4393,0.08465221313556627
4394,0.2183047854483347
4401,0.2848154342150635
4402,0.11746727202813323
4409,0.34310292312449114
4411,0.48830235064906574
4413,0.741827488272389
4417,0.4862764149224171
4420,0.41740756333918055
4421,0.20719688895924496
4424,0.2480930855357268
4429,0.24294311752855258
4430,0.360693143766954
4435,0.12005057619534601
4436,0.041776486868044325
4437,0.7327880922468175
4439,0.41023725765849484
4442,0.08690540421024402
4443,0.3921676579739571
4449,0.7665868536612803
4452,0.14102770682439167
4456,0.7145876378767491
4457,0.4946196986493617
4460,0.22342117517237964
4461,0.34878555039671644
4462,0.31016336545064516
4464,0.7193315430125862
4467,0.4170541321023139
4468,0.24775545225108714
4469,0.64985944197567
4472,0.6613162348869288
4479,0.3422618965423192
4480,0.5386375486036685
4481,0.1100437583437763
4482,0.23530178001877256
4485,0.41023725765849484
4486,0.10475029238848833
4487,0.5880966875374375
4490,0.4551561388079622
4491,0.403131695820115
4493,0.3563218674098544
4494,0.7437780652792021
4500,0.18262401661521283
4502,0.46740368669234883
4503,0.5323725339513513
4506,0.34310292312449114
4510,0.5554255773274319
4517,0.6722244424831039
4521,0.523698742453893
4525,0.2491185774727015
4526,0.110885860791689
4528,0.3594652073379267
4529,0.5561920860572074
4530,0.6963582010317416
4531,0.7587285980990714
4532,0.05503646721559805
4534,0.7831369132984699
4540,0.08462448779625535
4544,0.20214009781013073
4546,0.6833360448444714
4552,0.43462706586238886
4554,0.13017993589695773
4555,0.6613162348869288
4556,0.46528071132249865
4558,0.2404594023102316
4561,0.3537191622856977
4564,0.30310278716940836
4569,0.0942624401641729
4583,0.2406785988058845
4584,0.22963190259545208
4585,0.09250050859874082
4591,0.0511224783671687
4595,0.34310292312449114
4597,0.361153749946957
4607,0.14876405399465098
4621,0.5460923355730629
4624,0.4511453239444737
4627,0.14148721844884277
4629,0.47023247573577276
4631,0.28055823733387164
4634,0.3960421194691067
4636,0.7239390352624127
4639,0.45041974700625564
4643,0.20950666178025434
4647,0.7086015148388716
4651,0.09797064196630545
4654,0.19895014541226244
4656,0.18291896537632457
4660,0.19163737422467403
4661,0.06649869028093519
4662,0.0791234829931708
4663,0.46952517218094747
4664,0.46011317459870943
4674,0.24967121877252646
4675,0.35912480238383804
4681,0.057040843832458096
4683,0.1646391625221305
4692,0.7639709206209133
4693,0.2851878485155702
4694,0.41717081568628106
4696,0.20982939393737396
4698,0.24857200789626177
4699,0.0924562507246354
4703,0.7278961057787587
4710,0.2032250645293626
4713,0.5696949747492992
4716,0.09764324928574213
4717,0.2761500344632668
4719,0.7260185891765959
4723,0.429313070660556
4724,0.12606463937258106
4728,0.27523844726781
4730,0.09224442588547287
4736,0.7654437880253919
4742,0.7145876378767491
4748,0.672627587956016
4749,0.07645905046760118
4753,0.19110607822643302
4754,0.34310292312449114
4756,0.21708089171876704
4760,0.5270167253757594
4770,0.6634942317004467
4776,0.6202798446486673
4785,0.429313070660556
4793,0.24222251638467956
4794,0.4092881198806332
4795,0.23915887630480986
4796,0.6080259464778743
4800,0.21396017311743337
4804,0.7145876378767491
4805,0.6535482743600696
4808,0.5543905371892105
4810,0.6282379769909112
4811,0.32880564626846376
4817,0.14157055834241605
4820,0.41023725765849484
4822,0.34310292312449114
4824,0.4544488097278091
4827,0.08545599728644113
4828,0.7669932063736467
4829,0.41740756333918055
4831,0.14196273899715908
4832,0.14435700826626177
4833,0.3713691594628521
4835,0.28726847117496035
4836,0.2990881309459007
4837,0.7634536805448109
4843,0.06715864573664765
4846,0.7278961057787587
4847,0.45943373194640047
4848,0.5209846647328334
4850,0.7669932063736467
4852,0.19371799720191965
4853,0.4075969948869781
4856,0.6655313140435326
4857,0.3628384532356309
4858,0.10784056226768987
4860,0.778539667100785
4861,0.5932689178301084
4862,0.34310292312449114
4863,0.18308714688193561
4864,0.3960206137512878
4866,0.11948151839644892
4869,0.22091902493068724
4870,0.21971543617082556
4872,0.503418476308596
4873,0.42665673783351155
4875,0.6994142658032392
4876,0.2759877047967998
4878,0.545722406516495
4879,0.41717081568628106
4880,0.6658107757989846
4884,0.24932381565129874
4889,0.47503082681875425
4890,0.14848977664260643
4895,0.5922014844718175
4899,0.717485138452596
4902,0.5491458948545624
4906,0.16220068181028582
4909,0.4523007604189453
4913,0.16641876627945046
4914,0.20987111993568086
4916,0.48529853503829873
4921,0.08267772404296687
4922,0.1875657280083337
4924,0.2651074866832028
4928,0.15513464053808135
4930,0.29947763975066116
4931,0.7278961057787587
4933,0.30362939420302953
4936,0.46539200803009884
4941,0.7560752877353862
4945,0.200854074269183
4950,0.6155893201121121
4952,0.37267203361058443
4954,0.20492266829931438
4955,0.431414149223314
4956,0.04027885279833642
4961,0.24648502473094144
4962,0.11276169110698933
4964,0.07822081290945478
4965,0.11248065289340015
4969,0.42427341178078987
4972,0.5978959993524768
4973,0.1147508587049916
4978,0.7000120350140577
4979,0.29933233013508476
4983,0.15032477953025924
4984,0.741827488272389
4985,0.4986842917132285
4990,0.6964602216092836
4992,0.2559014587684343
4993,0.418909661269572
4994,0.3989405984747535
4996,0.6613162348869288
4997,0.6884518394938455
4999,0.21962131689108433
5001,0.1905461892163769
5006,0.18174194452887457
5007,0.5684357309656939
5008,0.4507384501901415
5009,0.3364168055121952
5010,0.33843682483506277
5013,0.741827488272389
5016,0.33408541583552553
5017,0.20513826326987547
5018,0.40125467028859346
5021,0.12199562516334432
5027,0.6115535660623707
5028,0.42146168514122967
5031,0.19218784043393036
5034,0.42503897412024905
5039,0.18536660389551235
5040,0.4601433888743174
5041,0.666099093479924
5042,0.10296989393140683
5043,0.34310292312449114
5045,0.2619773517200583
5049,0.12890101073644095
5050,0.165164662299568
5051,0.5134719682196212
5052,0.2892987527882174
5054,0.5006820519648405
5055,0.429313070660556
5057,0.17788993321029767
5061,0.6302981573248574
5063,0.5378567331976921
5065,0.6525040472460677
5067,0.0963196115959975
5069,0.6769077629903135
5071,0.10710216399455333
5072,0.09091491648800673
5076,0.08829729168725928
5077,0.10451562373278887
5087,0.4227334482392714
5088,0.6454975923842499
5089,0.5574677927900437
5090,0.34991349203161115
5092,0.19978650754206956
5094,0.6613162348869288
5095,0.25582941074559173
5096,0.09295172896245625
5100,0.19938286581729298
5101,0.8117465933531629
5105,0.19183932051303743
5106,0.6062228125130755
5108,0.5696949747492992
5111,0.118877398320801
5112,0.5630974714378225
5113,0.4292579695514293
5118,0.13127724287455164
5120,0.29264399992273077
5122,0.6775053711200626
5124,0.5249198618350233
5126,0.4069580458102626
5127,0.19779047765438534
5130,0.7831369132984699
5131,0.6789350559052965
5132,0.40270083289170405
5139,0.17203848374062986
5140,0.15579646332771804
5141,0.24082726745781208
5148,0.5017094867467294
5149,0.7917127955806567
5150,0.6205369144525584
5151,0.38736869492600423
5152,0.7562587157081844
5154,0.7761308711224113
5155,0.7639709206209133
5156,0.64985944197567
5157,0.8101930901045993
5158,0.7278961057787587
5159,0.21598432835117246
5161,0.7540899568406245
5162,0.3127255765373429
5165,0.778539667100785
5166,0.4901421179468419
5169,0.7694979848103093
5170,0.7831369132984699
5171,0.2619729544360101
5172,0.5438390102935886
5173,0.3832621814302362
5174,0.34310292312449114
5175,0.7575095093582969
5179,0.4387312124388841
5180,0.3563218674098544
5181,0.5916867897456285
5182,0.7634536805448109
5183,0.09799309218033
5184,0.7639709206209133
5185,0.3248297767611563
